33900, 17111.599609
34000, 16925.699219
34100, 16981.599609
34200, 17115.900391
34300, 17131.599609
34400, 17261.300781
34500, 17188.199219
34600, 16904.500000
34700, 17391.800781
34800, 17187.199219
34900, 17450.099609
35000, 17370.000000
35100, 17401.699219
35200, 17300.699219
35300, 17527.900391
35400, 17429.900391
35500, 17562.800781
35600, 17690.599609
35700, 17828.300781
35800, 17767.199219
35900, 17885.300781
36000, 17849.199219
36100, 17866.500000
36200, 17936.199219
36300, 18012.699219
36400, 17984.800781
36500, 18044.599609
36600, 18188.199219
36700, 18186.099609
36800, 18407.900391
36900, 18406.199219
37000, 18349.800781
37100, 18458.300781
37200, 18514.800781
37300, 18562.199219
37400, 18558.199219
37500, 18606.800781
37600, 18806.099609
37700, 18850.599609
37800, 18873.099609
37900, 19006.599609
38000, 18973.599609
38100, 18958.000000
38200, 19122.099609
38300, 19075.599609
38400, 19018.500000
38500, 19125.500000
38600, 19372.699219
38700, 19362.800781
38800, 19365.400391
38900, 19403.000000
39000, 19571.900391
39100, 19665.699219
39200, 19578.300781
39300, 19702.800781
39400, 19674.800781
39500, 19811.699219
39600, 19825.800781
39700, 19855.500000
39800, 19812.599609
39900, 20082.099609
40000, 19996.000000
40100, 20103.699219
40200, 20149.199219
40300, 20107.000000
40400, 20184.699219
40500, 20192.300781
40600, 20295.000000
40700, 20293.199219
40800, 20285.500000
40900, 20321.900391
41000, 20448.800781
41100, 20457.800781
41200, 20593.300781
41300, 20510.900391
41400, 20576.800781
41500, 20613.300781
41600, 20722.199219
41700, 20653.099609
41800, 20997.800781
41900, 20940.599609
42000, 20928.800781
42100, 20933.400391
42200, 20837.400391
42300, 21132.000000
42400, 21130.300781
42500, 21017.199219
42600, 21162.199219
42700, 21214.300781
42800, 21205.599609
42900, 21336.000000
43000, 21362.300781
43100, 21412.000000
43200, 21524.099609
43300, 21518.500000
43400, 21689.599609
43500, 21694.900391
43600, 21646.699219
43700, 21794.300781
43800, 21922.300781
43900, 22032.599609
44000, 21962.699219
44100, 21804.400391
44200, 22030.800781
44300, 22205.300781
44400, 22306.300781
44500, 22348.199219
44600, 22305.900391
44700, 22249.000000
44800, 22480.000000
44900, 22490.699219
45000, 22496.199219
45100, 22484.500000
45200, 22633.400391
45300, 22715.099609
45400, 22706.500000
45500, 22724.900391
45600, 22815.099609
45700, 22795.400391
45800, 22731.699219
45900, 22910.599609
46000, 23060.500000
46100, 23013.099609
46200, 23083.699219
46300, 23144.000000
46400, 23236.500000
46500, 23306.699219
46600, 23502.400391
46700, 23386.400391
46800, 23334.099609
46900, 23235.800781
47000, 23258.900391
47100, 23213.900391
47200, 23399.500000
47300, 23256.400391
47400, 23499.300781
47500, 23315.400391
47600, 23549.599609
47700, 23519.800781
47800, 23417.000000
47900, 23546.400391
48000, 23805.800781
48100, 23806.000000
48200, 23932.099609
48300, 23890.699219
48400, 24264.699219
48500, 24011.599609
48600, 24128.699219
48700, 24079.800781
48800, 23930.500000
48900, 24190.599609
49000, 24315.599609
49100, 24234.400391
49200, 24324.000000
49300, 24290.800781
49400, 24602.900391
49500, 24679.300781
49600, 24520.699219
49700, 24891.599609
49800, 24669.599609
49900, 24729.900391
50000, 24929.900391
